billing_account_id,billing_account_name,cloud_id,cloud_name,folder_id,folder_name,resource_id,service_id,service_name,sku_id,sku_name,date,currency,pricing_quantity,pricing_unit,cost,credit,monetary_grant_credit,volume_incentive_credit,cud_credit,misc_credit,label.user_labels.Category,label.user_labels.base_model,label.user_labels.billing,label.user_labels.billing-event,label.user_labels.billing_event,label.user_labels.channel_id,label.user_labels.cloud_id,label.user_labels.cluster_id,label.user_labels.community_id,label.user_labels.execution_mode,label.user_labels.execution_type,label.user_labels.folder_id,label.user_labels.instance_spec,label.user_labels.load-testing-agent,label.user_labels.load_testing_agent,label.user_labels.method,label.user_labels.model,label.user_labels.processing_type,label.user_labels.projects,label.user_labels.request_kind,label.user_labels.request_origin,label.user_labels.subcluster_id,label.user_labels.subcluster_role,label.user_labels.system-datasphere-project_id,label.user_labels.system-datasphere-resource_id,label.user_labels.voice,label.user_labels.x-client-prompt-id,label.user_labels.x-client-response-id,label.user_labels.yc.service.originproduct,locale,updated_at,exported_at
billing_account_id_0001,billing_account_name_0001,cloud_id_0013,cloud_name_0013,folder_id_0014,folder_name_0001,resource_id_0037,service_id_0014,Container Registry,sku_id_0025,Исходящий трафик из Container Registry в сети Яндекс.Облака,2026-01-31,RUB,0.000000121,gbyte,0,0,0,0,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,ru,1769818402,2026-02-15T06:10:33.027788+00:00
billing_account_id_0001,billing_account_name_0001,cloud_id_0006,cloud_name_0006,folder_id_0007,folder_name_0001,resource_id_0024,service_id_0015,Lockbox Service,sku_id_0021,"Lockbox. Версии секретов, управляемых Connection Manager",2026-01-31,RUB,24,secret_version*hour,0,0,0,0,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,ru,1769901648,2026-02-15T06:10:33.027788+00:00
billing_account_id_0001,billing_account_name_0001,cloud_id_0006,cloud_name_0006,folder_id_0007,folder_name_0001,resource_id_0013,service_id_0008,Managed Service for YDB,sku_id_0012,YDB Serverless. Хранение данных,2026-01-31,RUB,0.00000144,gbyte*hour,0,0,0,0,0,0,label_category_0001,,,,,,,,,,,,,,,,,,,,,,,,,,,,,ru,1769893236,2026-02-15T06:10:33.027788+00:00
billing_account_id_0001,billing_account_name_0001,cloud_id_0008,cloud_name_0008,folder_id_0009,folder_name_0001,resource_id_0041,service_id_0014,Container Registry,sku_id_0020,Container Registry. Хранилище,2026-01-31,RUB,79.442343672,gbyte*hour,0.363448728,-0.363448728,-0.363448728,0,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,ru,1769895254,2026-02-15T06:10:33.027788+00:00
billing_account_id_0001,billing_account_name_0001,,,,,resource_id_0001,service_id_0001,Cloud Video,sku_id_0005,Cloud Video. Хранение потокового видео,2026-02-01,RUB,0.103291632,gbyte*hour,0.000316584,-0.000316584,-0.000316584,0,0,0,,,,,,label_channel_id_0003,,,,,,,,,,,,,,,,,,,,,,,,ru,1769981092,2026-02-15T06:10:33.027788+00:00
billing_account_id_0001,billing_account_name_0001,cloud_id_0004,cloud_name_0004,folder_id_0004,folder_name_0002,resource_id_0006,service_id_0002,Object Storage,sku_id_0002,Object Storage. Размещение данных в стандартном хранилище,2026-02-01,RUB,0.049253092,gbyte*hour,0,0,0,0,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,ru,1769981640,2026-02-15T06:10:33.027788+00:00
billing_account_id_0001,billing_account_name_0001,,,,,resource_id_0001,service_id_0001,Cloud Video,sku_id_0005,Cloud Video. Хранение потокового видео,2026-02-02,RUB,2.783963808,gbyte*hour,0.008533512,-0.008533512,-0.008533512,0,0,0,,,,,,label_channel_id_0005,,,,,,,,,,,,,,,,,,,,,,,,ru,1770067684,2026-02-15T06:10:33.027788+00:00
billing_account_id_0001,billing_account_name_0001,,,,,resource_id_0001,service_id_0001,Cloud Video,sku_id_0005,Cloud Video. Хранение потокового видео,2026-02-02,RUB,74.293597008,gbyte*hour,0.227726928,-0.227726928,-0.227726928,0,0,0,,,,,,label_channel_id_0007,,,,,,,,,,,,,,,,,,,,,,,,ru,1770067684,2026-02-15T06:10:33.027788+00:00
billing_account_id_0001,billing_account_name_0001,,,,,resource_id_0001,service_id_0001,Cloud Video,sku_id_0027,Cloud Video. Хранение потокового Live видео,2026-02-02,RUB,2.38205448,gbyte*hour,0,0,0,0,0,0,,,,,,label_channel_id_0001,,,,,,,,,,,,,,,,,,,,,,,,ru,1770067684,2026-02-15T06:10:33.027788+00:00
billing_account_id_0001,billing_account_name_0001,cloud_id_0015,cloud_name_0015,folder_id_0016,folder_name_0001,resource_id_0042,service_id_0019,Smart Web Security,sku_id_0032,Smart Web Security. Количество профилей ARL,2026-02-02,RUB,0.035943286,profile*month,0,0,0,0,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,ru,1770065463,2026-02-15T06:10:33.027788+00:00
billing_account_id_0001,billing_account_name_0001,cloud_id_0004,cloud_name_0004,folder_id_0004,folder_name_0002,resource_id_0046,service_id_0003,Audit Trails,sku_id_0003,Audit Trails. Доставка событий уровня конфигурации,2026-02-02,RUB,0.00163,100k*event,0,0,0,0,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,ru,1770065587,2026-02-15T06:10:33.027788+00:00
billing_account_id_0001,billing_account_name_0001,cloud_id_0011,cloud_name_0011,folder_id_0012,folder_name_0001,resource_id_0047,service_id_0022,Yandex Data Proc,sku_id_0042,"Yandex Data Processing. Вычислительные ресурсы хостов, Intel Ice Lake, RAM",2026-02-02,RUB,2.715555556,gbyte*hour,0.0894504,-0.0894504,-0.0894504,0,0,0,,,,,,,label_cloud_id_0001,label_cluster_id_0002,,,,label_folder_id_0001,,,,,,,,,,label_subcluster_id_0002,label_subcluster_role_0002,,,,,,label_yc_service_originproduct_0001,ru,1770049635,2026-02-15T06:10:33.027788+00:00
billing_account_id_0001,billing_account_name_0001,cloud_id_0011,cloud_name_0011,folder_id_0012,folder_name_0001,resource_id_0048,service_id_0004,Virtual Private Cloud,sku_id_0043,VPC. NAT-шлюз,2026-02-02,RUB,0.352777777,nat-gateway*hour,0.139446,-0.139446,-0.139446,0,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,ru,1770050995,2026-02-15T06:10:33.027788+00:00
billing_account_id_0001,billing_account_name_0001,cloud_id_0011,cloud_name_0011,folder_id_0012,folder_name_0001,resource_id_0049,service_id_0022,Yandex Data Proc,sku_id_0044,"Yandex Data Processing. Вычислительные ресурсы хостов, Intel Ice Lake, 100% vCPU",2026-02-02,RUB,0.293333333,core*hour,0.0386496,-0.0386496,-0.0386496,0,0,0,,,,,,,label_cloud_id_0001,label_cluster_id_0001,,,,label_folder_id_0001,,,,,,,,,,label_subcluster_id_0003,label_subcluster_role_0002,,,,,,label_yc_service_originproduct_0001,ru,1770048726,2026-02-15T06:10:33.027788+00:00
billing_account_id_0001,billing_account_name_0001,cloud_id_0002,cloud_name_0002,folder_id_0002,folder_name_0001,resource_id_0027,service_id_0004,Virtual Private Cloud,sku_id_0006,Входящий трафик в Object Storage из облачных сетей,2026-02-02,RUB,0.00002656,gbyte,0,0,0,0,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,ru,1770065610,2026-02-15T06:10:33.027788+00:00
billing_account_id_0001,billing_account_name_0001,cloud_id_0012,cloud_name_0012,folder_id_0013,folder_name_0001,resource_id_0039,service_id_0009,Compute Cloud,sku_id_0038,"Вычислительные ресурсы обычной ВМ, Intel Ice Lake, RAM",2026-02-02,RUB,46.028333333,gbyte*hour,14.1509508,-14.1509508,-14.1509508,0,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,ru,1770066096,2026-02-15T06:10:33.027788+00:00
billing_account_id_0001,billing_account_name_0001,cloud_id_0003,cloud_name_0003,folder_id_0003,folder_name_0001,resource_id_0033,service_id_0014,Container Registry,sku_id_0025,Исходящий трафик из Container Registry в сети Яндекс.Облака,2026-02-02,RUB,0.000000122,gbyte,0,0,0,0,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,ru,1769992314,2026-02-15T06:10:33.027788+00:00
billing_account_id_0001,billing_account_name_0001,cloud_id_0006,cloud_name_0006,folder_id_0007,folder_name_0001,resource_id_0018,service_id_0015,Lockbox Service,sku_id_0021,"Lockbox. Версии секретов, управляемых Connection Manager",2026-02-02,RUB,24,secret_version*hour,0,0,0,0,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,ru,1770073762,2026-02-15T06:10:33.027788+00:00
billing_account_id_0001,billing_account_name_0001,cloud_id_0006,cloud_name_0006,folder_id_0007,folder_name_0001,resource_id_0012,service_id_0015,Lockbox Service,sku_id_0021,"Lockbox. Версии секретов, управляемых Connection Manager",2026-02-02,RUB,24,secret_version*hour,0,0,0,0,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,ru,1770071171,2026-02-15T06:10:33.027788+00:00
billing_account_id_0001,billing_account_name_0001,cloud_id_0008,cloud_name_0008,folder_id_0009,folder_name_0001,resource_id_0041,service_id_0014,Container Registry,sku_id_0020,Container Registry. Хранилище,2026-02-02,RUB,79.442343672,gbyte*hour,0.363448728,-0.363448728,-0.363448728,0,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,ru,1770068050,2026-02-15T06:10:33.027788+00:00
billing_account_id_0001,billing_account_name_0001,cloud_id_0001,cloud_name_0001,folder_id_0001,folder_name_0001,resource_id_0026,service_id_0002,Object Storage,sku_id_0002,Object Storage. Размещение данных в стандартном хранилище,2026-02-03,RUB,0.158805864,gbyte*hour,0,0,0,0,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,ru,1770154752,2026-02-15T06:10:33.027788+00:00
billing_account_id_0001,billing_account_name_0001,cloud_id_0002,cloud_name_0002,folder_id_0005,folder_name_0003,resource_id_0023,service_id_0002,Object Storage,sku_id_0002,Object Storage. Размещение данных в стандартном хранилище,2026-02-03,RUB,0.00217548,gbyte*hour,0,0,0,0,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,ru,1770154823,2026-02-15T06:10:33.027788+00:00
billing_account_id_0001,billing_account_name_0001,cloud_id_0012,cloud_name_0012,folder_id_0013,folder_name_0001,resource_id_0050,service_id_0004,Virtual Private Cloud,sku_id_0004,Публичный IP-адрес (динамический или статический),2026-02-03,RUB,15.984166667,fip*hour,4.2121476,-4.2121476,-4.2121476,0,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,ru,1770153195,2026-02-15T06:10:33.027788+00:00
billing_account_id_0001,billing_account_name_0001,cloud_id_0003,cloud_name_0003,folder_id_0003,folder_name_0001,resource_id_0033,service_id_0014,Container Registry,sku_id_0020,Container Registry. Хранилище,2026-02-03,RUB,1.061157288,gbyte*hour,0.004854792,-0.004854792,-0.004854792,0,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,ru,1770154752,2026-02-15T06:10:33.027788+00:00
billing_account_id_0001,billing_account_name_0001,cloud_id_0005,cloud_name_0005,folder_id_0006,folder_name_0001,resource_id_0051,service_id_0023,Managed Service for Clickhouse,sku_id_0046,Managed Service for ClickHouse®. Хранилище на сетевых HDD-дисках,2026-02-03,RUB,8.527777777,gbyte*hour,0.041615471,-0.041615471,-0.041615471,0,0,0,,,,,,,,label_cluster_id_0003,,,,,,,,,,,,,,,,,,,,,,ru,1770118434,2026-02-15T06:10:33.027788+00:00
billing_account_id_0001,billing_account_name_0001,,,,,resource_id_0001,service_id_0001,Cloud Video,sku_id_0005,Cloud Video. Хранение потокового видео,2026-02-04,RUB,2.783963808,gbyte*hour,0.008533512,-0.008533512,-0.008533512,0,0,0,,,,,,label_channel_id_0005,,,,,,,,,,,,,,,,,,,,,,,,ru,1770240502,2026-02-15T06:10:33.027788+00:00
billing_account_id_0001,billing_account_name_0001,cloud_id_0015,cloud_name_0015,folder_id_0017,folder_name_0005,resource_id_0052,service_id_0004,Virtual Private Cloud,sku_id_0006,Входящий трафик в Object Storage из облачных сетей,2026-02-04,RUB,0.00000069,gbyte,0,0,0,0,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,ru,1770236893,2026-02-15T06:10:33.027788+00:00
billing_account_id_0001,billing_account_name_0001,cloud_id_0015,cloud_name_0015,folder_id_0016,folder_name_0001,resource_id_0053,service_id_0004,Virtual Private Cloud,sku_id_0033,Исходящий трафик из Object Storage в облачные сети,2026-02-04,RUB,0.000008352,gbyte,0,0,0,0,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,ru,1770236949,2026-02-15T06:10:33.027788+00:00
billing_account_id_0001,billing_account_name_0001,cloud_id_0001,cloud_name_0001,folder_id_0001,folder_name_0001,resource_id_0054,service_id_0002,Object Storage,sku_id_0002,Object Storage. Размещение данных в стандартном хранилище,2026-02-04,RUB,1.361703984,gbyte*hour,0,0,0,0,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,ru,1770241064,2026-02-15T06:10:33.027788+00:00
billing_account_id_0001,billing_account_name_0001,cloud_id_0002,cloud_name_0002,folder_id_0002,folder_name_0001,resource_id_0027,service_id_0002,Object Storage,sku_id_0002,Object Storage. Размещение данных в стандартном хранилище,2026-02-04,RUB,0.323892305,gbyte*hour,0,0,0,0,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,ru,1770241473,2026-02-15T06:10:33.027788+00:00
billing_account_id_0001,billing_account_name_0001,cloud_id_0012,cloud_name_0012,folder_id_0013,folder_name_0001,resource_id_0055,service_id_0004,Virtual Private Cloud,sku_id_0004,Публичный IP-адрес (динамический или статический),2026-02-04,RUB,15.989444443,fip*hour,4.2135384,-4.2135384,-4.2135384,0,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,ru,1770240045,2026-02-15T06:10:33.027788+00:00
billing_account_id_0001,billing_account_name_0001,cloud_id_0012,cloud_name_0012,folder_id_0013,folder_name_0001,resource_id_0039,service_id_0009,Compute Cloud,sku_id_0038,"Вычислительные ресурсы обычной ВМ, Intel Ice Lake, RAM",2026-02-04,RUB,46.025,gbyte*hour,14.149926,-14.149926,-14.149926,0,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,ru,1770238908,2026-02-15T06:10:33.027788+00:00
billing_account_id_0001,billing_account_name_0001,cloud_id_0006,cloud_name_0006,folder_id_0007,folder_name_0001,resource_id_0018,service_id_0015,Lockbox Service,sku_id_0021,"Lockbox. Версии секретов, управляемых Connection Manager",2026-02-04,RUB,24,secret_version*hour,0,0,0,0,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,ru,1770243282,2026-02-15T06:10:33.027788+00:00
billing_account_id_0001,billing_account_name_0001,cloud_id_0007,cloud_name_0007,folder_id_0008,folder_name_0001,resource_id_0056,service_id_0009,Compute Cloud,sku_id_0013,Быстрый диск (SSD),2026-02-04,RUB,0.972222222,gbyte*hour,0.017658219,-0.017658219,-0.017658219,0,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,ru,1770207356,2026-02-15T06:10:33.027788+00:00
billing_account_id_0001,billing_account_name_0001,cloud_id_0009,cloud_name_0009,folder_id_0010,folder_name_0004,resource_id_0015,service_id_0004,Virtual Private Cloud,sku_id_0006,Входящий трафик в Object Storage из облачных сетей,2026-02-04,RUB,0.000022317,gbyte,0,0,0,0,0,0,,,label_billing_0001,,,,,,,,,,,,,,,,,,,,,,,,,,,ru,1770237468,2026-02-15T06:10:33.027788+00:00
billing_account_id_0001,billing_account_name_0001,cloud_id_0009,cloud_name_0009,folder_id_0010,folder_name_0004,resource_id_0034,service_id_0002,Object Storage,sku_id_0002,Object Storage. Размещение данных в стандартном хранилище,2026-02-04,RUB,0.068972376,gbyte*hour,0,0,0,0,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,ru,1770241112,2026-02-15T06:10:33.027788+00:00
billing_account_id_0001,billing_account_name_0001,cloud_id_0016,cloud_name_0016,folder_id_0018,folder_name_0005,resource_id_0057,service_id_0004,Virtual Private Cloud,sku_id_0006,Входящий трафик в Object Storage из облачных сетей,2026-02-04,RUB,0.000029674,gbyte,0,0,0,0,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,ru,1770238009,2026-02-15T06:10:33.027788+00:00
billing_account_id_0001,billing_account_name_0001,cloud_id_0016,cloud_name_0016,folder_id_0018,folder_name_0005,resource_id_0057,service_id_0002,Object Storage,sku_id_0016,"Object Storage. Стандартное хранилище, операции GET",2026-02-04,RUB,0.0047,10k*request,0,0,0,0,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,ru,1770178059,2026-02-15T06:10:33.027788+00:00
billing_account_id_0001,billing_account_name_0001,,,,,resource_id_0001,service_id_0001,Cloud Video,sku_id_0005,Cloud Video. Хранение потокового видео,2026-02-05,RUB,1.32792876,gbyte*hour,0.004070376,-0.004070376,-0.004070376,0,0,0,,,,,,label_channel_id_0004,,,,,,,,,,,,,,,,,,,,,,,,ru,1770326889,2026-02-15T06:10:33.027788+00:00
billing_account_id_0001,billing_account_name_0001,,,,,resource_id_0001,service_id_0001,Cloud Video,sku_id_0001,Cloud Video. Хранение оригинала видео,2026-02-05,RUB,3.69698832,gbyte*hour,0.003016296,-0.003016296,-0.003016296,0,0,0,,,,,,label_channel_id_0002,,,,,,,,,,,,,,,,,,,,,,,,ru,1770326889,2026-02-15T06:10:33.027788+00:00
billing_account_id_0001,billing_account_name_0001,,,,,resource_id_0001,service_id_0001,Cloud Video,sku_id_0001,Cloud Video. Хранение оригинала видео,2026-02-05,RUB,0.05958468,gbyte*hour,0.0000486,-0.0000486,-0.0000486,0,0,0,,,,,,label_channel_id_0003,,,,,,,,,,,,,,,,,,,,,,,,ru,1770326889,2026-02-15T06:10:33.027788+00:00
billing_account_id_0001,billing_account_name_0001,cloud_id_0015,cloud_name_0015,folder_id_0017,folder_name_0005,,service_id_0004,Virtual Private Cloud,sku_id_0033,Исходящий трафик из Object Storage в облачные сети,2026-02-05,RUB,0.000000101,gbyte,0,0,0,0,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,ru,1770277126,2026-02-15T06:10:33.027788+00:00
billing_account_id_0001,billing_account_name_0001,cloud_id_0001,cloud_name_0001,folder_id_0001,folder_name_0001,resource_id_0002,service_id_0002,Object Storage,sku_id_0002,Object Storage. Размещение данных в стандартном хранилище,2026-02-05,RUB,0.28441704,gbyte*hour,0,0,0,0,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,ru,1770327555,2026-02-15T06:10:33.027788+00:00
billing_account_id_0001,billing_account_name_0001,cloud_id_0001,cloud_name_0001,folder_id_0001,folder_name_0001,resource_id_0054,service_id_0002,Object Storage,sku_id_0002,Object Storage. Размещение данных в стандартном хранилище,2026-02-05,RUB,1.361703984,gbyte*hour,0,0,0,0,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,ru,1770327416,2026-02-15T06:10:33.027788+00:00
billing_account_id_0001,billing_account_name_0001,cloud_id_0002,cloud_name_0002,folder_id_0002,folder_name_0001,,service_id_0004,Virtual Private Cloud,sku_id_0033,Исходящий трафик из Object Storage в облачные сети,2026-02-05,RUB,0.000000113,gbyte,0,0,0,0,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,ru,1770277253,2026-02-15T06:10:33.027788+00:00
billing_account_id_0001,billing_account_name_0001,cloud_id_0012,cloud_name_0012,folder_id_0013,folder_name_0001,,service_id_0007,Cloud DNS,sku_id_0010,Cloud DNS. Публичные DNS-запросы — рекурсивные запросы внешних имен,2026-02-05,RUB,0.000033,1m*request,0,0,0,0,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,ru,1770315245,2026-02-15T06:10:33.027788+00:00
billing_account_id_0001,billing_account_name_0001,cloud_id_0012,cloud_name_0012,folder_id_0013,folder_name_0001,resource_id_0039,service_id_0009,Compute Cloud,sku_id_0038,"Вычислительные ресурсы обычной ВМ, Intel Ice Lake, RAM",2026-02-05,RUB,46.023333334,gbyte*hour,14.1494136,-14.1494136,-14.1494136,0,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,ru,1770325436,2026-02-15T06:10:33.027788+00:00
billing_account_id_0001,billing_account_name_0001,cloud_id_0012,cloud_name_0012,folder_id_0013,folder_name_0001,resource_id_0039,service_id_0009,Compute Cloud,sku_id_0041,"Вычислительные ресурсы обычной ВМ, Intel Ice Lake, 100% vCPU",2026-02-05,RUB,46.023333334,core*hour,53.060301,-53.060301,-53.060301,0,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,ru,1770325436,2026-02-15T06:10:33.027788+00:00
billing_account_id_0001,billing_account_name_0001,cloud_id_0017,cloud_name_0017,folder_id_0019,folder_name_0001,,service_id_0007,Cloud DNS,sku_id_0010,Cloud DNS. Публичные DNS-запросы — рекурсивные запросы внешних имен,2026-02-05,RUB,0.000069,1m*request,0,0,0,0,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,ru,1770286953,2026-02-15T06:10:33.027788+00:00
billing_account_id_0001,billing_account_name_0001,cloud_id_0017,cloud_name_0017,folder_id_0019,folder_name_0001,resource_id_0058,service_id_0024,Managed Service for PostgreSQL,sku_id_0061,Managed Service for PostgreSQL. Хранилище на сетевых SSD-дисках,2026-02-05,RUB,7.6,gbyte*hour,0.150785824,-0.150785824,-0.150785824,0,0,0,,,,,,,,label_cluster_id_0004,,,,,,,,,,,,,,,,,,,,,,ru,1770288976,2026-02-15T06:10:33.027788+00:00
billing_account_id_0001,billing_account_name_0001,cloud_id_0006,cloud_name_0006,folder_id_0007,folder_name_0001,resource_id_0040,service_id_0002,Object Storage,sku_id_0002,Object Storage. Размещение данных в стандартном хранилище,2026-02-05,RUB,0.012516144,gbyte*hour,0,0,0,0,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,ru,1770327693,2026-02-15T06:10:33.027788+00:00
billing_account_id_0001,billing_account_name_0001,cloud_id_0009,cloud_name_0009,folder_id_0010,folder_name_0004,resource_id_0015,service_id_0004,Virtual Private Cloud,sku_id_0006,Входящий трафик в Object Storage из облачных сетей,2026-02-05,RUB,0.000022416,gbyte,0,0,0,0,0,0,,,label_billing_0001,,,,,,,,,,,,,,,,,,,,,,,,,,,ru,1770324094,2026-02-15T06:10:33.027788+00:00
billing_account_id_0001,billing_account_name_0001,,,,,resource_id_0001,service_id_0001,Cloud Video,sku_id_0005,Cloud Video. Хранение потокового видео,2026-02-06,RUB,0.191584368,gbyte*hour,0.000587232,-0.000587232,-0.000587232,0,0,0,,,,,,label_channel_id_0006,,,,,,,,,,,,,,,,,,,,,,,,ru,1770413297,2026-02-15T06:10:33.027788+00:00
billing_account_id_0001,billing_account_name_0001,,,,,resource_id_0001,service_id_0001,Cloud Video,sku_id_0001,Cloud Video. Хранение оригинала видео,2026-02-06,RUB,0.207742032,gbyte*hour,0.000169488,-0.000169488,-0.000169488,0,0,0,,,,,,label_channel_id_0006,,,,,,,,,,,,,,,,,,,,,,,,ru,1770413297,2026-02-15T06:10:33.027788+00:00
billing_account_id_0001,billing_account_name_0001,,,,,resource_id_0001,service_id_0001,Cloud Video,sku_id_0001,Cloud Video. Хранение оригинала видео,2026-02-06,RUB,0.331673976,gbyte*hour,0.000270576,-0.000270576,-0.000270576,0,0,0,,,,,,label_channel_id_0005,,,,,,,,,,,,,,,,,,,,,,,,ru,1770413297,2026-02-15T06:10:33.027788+00:00
billing_account_id_0001,billing_account_name_0001,cloud_id_0001,cloud_name_0001,folder_id_0001,folder_name_0001,,service_id_0016,Yandex AI Studio,sku_id_0039,"Генерация текста, модели Yandex",2026-02-06,RUB,2.662,1k*unit,0.541273325,-0.541273325,-0.541273325,0,0,0,,label_base_model_0004,,label_billing_event_0003,,,,,,,,,,,,label_method_0006,label_model_0019,,,label_request_kind_0001,label_request_origin_0002,,,,,,,,,ru,1770387915,2026-02-15T06:10:33.027788+00:00
billing_account_id_0001,billing_account_name_0001,cloud_id_0001,cloud_name_0001,folder_id_0001,folder_name_0001,,service_id_0011,Yandex AI Studio. Vision OCR,sku_id_0052,Распознавание текста и таблиц,2026-02-06,RUB,1,image,1.22,-1.22,-1.22,0,0,0,,,,label_billing_event_0001,,,,,,,,,,,,label_method_0002,label_model_0010,,,label_request_kind_0001,,,,,,,,,,ru,1770378414,2026-02-15T06:10:33.027788+00:00
billing_account_id_0001,billing_account_name_0001,cloud_id_0004,cloud_name_0004,folder_id_0004,folder_name_0002,resource_id_0046,service_id_0003,Audit Trails,sku_id_0003,Audit Trails. Доставка событий уровня конфигурации,2026-02-06,RUB,0.00077,100k*event,0,0,0,0,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,ru,1770400554,2026-02-15T06:10:33.027788+00:00
billing_account_id_0001,billing_account_name_0001,cloud_id_0002,cloud_name_0002,folder_id_0005,folder_name_0003,resource_id_0023,service_id_0002,Object Storage,sku_id_0002,Object Storage. Размещение данных в стандартном хранилище,2026-02-06,RUB,0.00217548,gbyte*hour,0,0,0,0,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,ru,1770413985,2026-02-15T06:10:33.027788+00:00
billing_account_id_0001,billing_account_name_0001,cloud_id_0012,cloud_name_0012,folder_id_0013,folder_name_0001,,service_id_0007,Cloud DNS,sku_id_0010,Cloud DNS. Публичные DNS-запросы — рекурсивные запросы внешних имен,2026-02-06,RUB,0.000016,1m*request,0,0,0,0,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,ru,1770370665,2026-02-15T06:10:33.027788+00:00
billing_account_id_0001,billing_account_name_0001,cloud_id_0012,cloud_name_0012,folder_id_0013,folder_name_0001,resource_id_0039,service_id_0009,Compute Cloud,sku_id_0038,"Вычислительные ресурсы обычной ВМ, Intel Ice Lake, RAM",2026-02-06,RUB,23.783888889,gbyte*hour,7.3121188,-7.3121188,-7.3121188,0,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,ru,1770371611,2026-02-15T06:10:33.027788+00:00
billing_account_id_0001,billing_account_name_0001,cloud_id_0010,cloud_name_0010,folder_id_0011,folder_name_0004,resource_id_0036,service_id_0015,Lockbox Service,sku_id_0021,"Lockbox. Версии секретов, управляемых Connection Manager",2026-02-06,RUB,24,secret_version*hour,0,0,0,0,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,ru,1770416893,2026-02-15T06:10:33.027788+00:00
billing_account_id_0001,billing_account_name_0001,cloud_id_0003,cloud_name_0003,folder_id_0003,folder_name_0001,,service_id_0006,Monitoring,sku_id_0009,Количество алертов,2026-02-06,RUB,287,alert,0,0,0,0,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,ru,1770411613,2026-02-15T06:10:33.027788+00:00
billing_account_id_0001,billing_account_name_0001,cloud_id_0006,cloud_name_0006,folder_id_0007,folder_name_0001,resource_id_0025,service_id_0015,Lockbox Service,sku_id_0021,"Lockbox. Версии секретов, управляемых Connection Manager",2026-02-06,RUB,48,secret_version*hour,0,0,0,0,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,ru,1770416653,2026-02-15T06:10:33.027788+00:00
billing_account_id_0001,billing_account_name_0001,,,,,resource_id_0001,service_id_0001,Cloud Video,sku_id_0005,Cloud Video. Хранение потокового видео,2026-02-07,RUB,2.783963808,gbyte*hour,0.008533512,-0.008533512,-0.008533512,0,0,0,,,,,,label_channel_id_0005,,,,,,,,,,,,,,,,,,,,,,,,ru,1770499698,2026-02-15T06:10:33.027788+00:00
